,date,price_agg,price_spy,price_mergaai
4485,2022-04-20,103.61,444.71,71.2
4486,2022-04-21,103.04,438.06,71.59
4487,2022-04-22,102.94,426.04,70.07
4488,2022-04-25,103.63,428.51,68.69
4489,2022-04-26,103.95,416.1,68.91
4490,2022-04-27,103.53,417.27,68.58
4491,2022-04-28,103.49,427.81,68.37
4492,2022-04-29,102.87,412.0,69.14
4493,2022-05-02,102.13,414.48,68.06
4494,2022-05-03,102.36,416.38,68.27
4495,2022-05-04,103.02,429.06,68.21
4496,2022-05-05,102.0,413.81,68.67
4497,2022-05-06,101.57,411.34,67.11
4498,2022-05-10,102.38,399.09,66.53
4499,2022-05-11,102.76,392.75,66.6
4500,2022-05-12,102.95,392.34,65.44
4501,2022-05-13,102.51,401.72,66.46
4502,2022-05-16,102.74,400.09,66.61
4503,2022-05-17,102.18,408.32,67.33
4504,2022-05-18,102.59,391.86,66.99
4505,2022-05-19,102.85,389.46,66.34
4506,2022-05-20,103.16,389.63,66.92
4507,2022-05-23,102.82,396.92,67.01
4508,2022-05-24,103.61,393.89,66.98
4509,2022-05-25,104.04,397.37,67.1
4510,2022-05-27,104.13,415.26,68.56
4511,2022-05-31,103.47,412.93,68.72
4512,2022-06-01,102.86,409.59,68.8
4513,2022-06-02,102.99,417.39,68.4
4514,2022-06-03,102.82,410.54,68.83
4515,2022-06-07,102.58,415.74,68.54
4516,2022-06-08,102.16,411.22,68.94
4517,2022-06-09,102.05,401.44,68.47
4518,2022-06-10,101.26,389.8,66.96
4519,2022-06-13,99.6,375.0,65.27
4520,2022-06-14,99.01,373.87,64.97
4521,2022-06-15,100.11,379.2,64.98
4522,2022-06-16,100.35,366.65,64.2
4523,2022-06-17,100.34,365.86,64.24
4524,2022-06-21,99.94,375.07,64.77
4525,2022-06-22,100.79,374.39,64.48
4526,2022-06-24,101.05,390.08,65.25
4527,2022-06-27,100.6,388.59,65.65
4528,2022-06-28,100.64,380.65,65.98
4529,2022-06-29,101.22,380.34,65.01
4530,2022-06-30,101.68,377.25,64.1
4531,2022-07-01,102.34,381.24,64.51
4532,2022-07-05,102.53,381.96,63.88
4533,2022-07-06,101.84,383.25,64.32
4534,2022-07-07,101.61,388.99,64.83
4535,2022-07-08,101.23,388.67,64.64
4536,2022-07-11,101.7,384.23,64.38
4537,2022-07-12,101.84,380.83,64.21
4538,2022-07-13,102.21,378.83,63.71
4539,2022-07-14,101.85,377.91,63.15
4540,2022-07-15,102.25,385.13,63.9
4541,2022-07-18,101.92,381.95,64.75
4542,2022-07-19,101.78,392.27,64.85
4543,2022-07-20,101.71,394.77,65.22
4544,2022-07-21,102.56,398.79,65.45
4545,2022-07-22,103.36,395.09,66.12
4546,2022-07-25,102.98,395.57,65.94
4547,2022-07-26,102.96,390.89,65.75
4548,2022-07-27,103.32,401.04,65.83
4549,2022-07-28,104.06,406.07,66.45
4550,2022-07-29,104.07,411.99,67.15
4551,2022-08-01,104.23,410.77,67.55
4552,2022-08-02,103.16,408.06,67.33
4553,2022-08-03,103.62,414.45,67.33
4554,2022-08-04,103.87,414.17,67.65
4555,2022-08-05,102.71,413.47,67.39
4556,2022-08-08,103.18,412.99,67.95
4557,2022-08-09,102.95,411.35,67.51
4558,2022-08-10,103.21,419.99,68.23
4559,2022-08-11,102.66,419.99,68.78
4560,2022-08-12,103.12,427.1,68.59
4561,2022-08-16,103.1,429.7,68.8
4562,2022-08-17,102.49,426.65,68.5
4563,2022-08-18,102.71,427.89,68.38
4564,2022-08-19,101.99,422.14,67.82
4565,2022-08-22,101.55,413.35,67.1
4566,2022-08-23,101.51,412.35,67.05
4567,2022-08-24,101.24,413.67,66.83
4568,2022-08-25,101.8,419.51,67.24
4569,2022-08-26,101.61,405.31,67.55
4570,2022-08-29,101.12,402.63,66.29
4571,2022-08-30,101.25,398.21,66.18
4572,2022-08-31,100.71,395.18,65.75
4573,2022-09-01,100.07,396.42,64.87
4574,2022-09-02,100.36,392.24,65.3
4575,2022-09-06,99.42,390.76,64.65
4576,2022-09-07,100.11,397.78,64.5
4577,2022-09-08,99.79,400.38,65.07
4578,2022-09-09,99.78,406.6,65.92
4579,2022-09-12,99.63,410.97,66.59
4580,2022-09-13,99.07,393.1,65.68
4581,2022-09-14,99.2,394.6,65.1
4582,2022-09-15,98.9,390.12,65.13
4583,2022-09-16,98.83,385.56,64.07
4584,2022-09-19,98.68,388.55,64.08
4585,2022-09-20,98.24,384.09,63.99
4586,2022-09-21,98.55,377.39,64.0
4587,2022-09-22,97.5,374.22,63.12
4588,2022-09-23,97.2,367.95,61.99
4589,2022-09-26,95.95,364.31,61.7
4590,2022-09-27,95.54,363.38,61.47
4591,2022-09-28,97.08,370.53,61.14
4592,2022-09-29,96.57,362.79,61.26
4593,2022-09-30,96.34,357.18,61.43
4594,2022-10-03,96.91,366.61,61.47
4595,2022-10-04,97.17,377.97,62.91
4596,2022-10-05,96.66,377.09,62.8
4597,2022-10-06,96.28,373.2,62.81
4598,2022-10-07,95.77,362.79,61.98
4599,2022-10-10,95.34,360.02,61.64
4600,2022-10-11,95.4,357.74,60.99
4601,2022-10-12,95.48,356.56,61.02
4602,2022-10-13,95.18,365.97,60.43
4603,2022-10-14,94.66,357.63,61.57
4604,2022-10-17,94.86,366.82,61.55
4605,2022-10-18,95.02,371.13,62.16
4606,2022-10-19,94.2,368.5,61.55
4607,2022-10-20,93.63,365.41,61.55
4608,2022-10-21,93.77,374.29,61.41
4609,2022-10-24,93.64,378.87,62.19
4610,2022-10-25,94.56,384.92,62.75
4611,2022-10-26,94.98,382.02,62.94
4612,2022-10-27,95.46,379.98,63.19
4613,2022-10-28,95.22,389.02,63.09
4614,2022-10-31,94.9,386.21,63.19
4615,2022-11-02,94.7,374.87,63.14
4616,2022-11-03,94.35,371.01,62.35
4617,2022-11-04,94.34,376.35,63.05
4618,2022-11-07,94.04,379.95,62.99
4619,2022-11-08,94.44,382.0,63.37
4620,2022-11-09,94.55,374.13,63.24
4621,2022-11-10,96.58,394.69,64.57
4622,2022-11-11,96.51,398.51,65.52
4623,2022-11-14,96.24,395.12,65.51
4624,2022-11-15,96.95,398.49,66.08
4625,2022-11-16,97.55,395.45,65.72
4626,2022-11-17,97.14,394.24,65.06
4627,2022-11-18,97.0,396.03,65.48
4628,2022-11-21,96.94,394.59,65.19
4629,2022-11-22,97.44,399.9,65.35
4630,2022-11-23,98.02,402.42,65.94
4631,2022-11-25,98.04,402.33,66.18
4632,2022-11-28,97.88,395.91,66.02
4633,2022-11-29,97.53,395.23,65.73
4634,2022-11-30,98.29,407.68,65.79
4635,2022-12-01,98.88,407.38,67.23
4636,2022-12-02,99.29,406.91,66.73
4637,2022-12-05,98.51,399.59,66.69
4638,2022-12-06,98.8,393.83,66.15
4639,2022-12-07,99.68,393.16,65.89
4640,2022-12-08,99.38,396.24,66.1
4641,2022-12-09,98.79,393.28,66.02
4642,2022-12-12,98.81,398.95,65.85
4643,2022-12-13,99.47,401.97,67.29
4644,2022-12-14,99.69,399.4,66.81
4645,2022-12-15,99.61,389.63,65.76
4646,2022-12-16,99.35,383.27,65.27
4647,2022-12-19,98.74,380.02,64.94
4648,2022-12-20,98.07,380.54,64.89
4649,2022-12-21,98.34,386.23,65.1
4650,2022-12-22,98.31,380.72,65.01
4651,2022-12-23,97.97,382.91,64.7
4652,2022-12-27,97.26,381.4,64.84
4653,2022-12-28,97.09,376.66,64.9
4654,2022-12-29,97.45,383.44,64.82
4655,2022-12-30,96.99,382.43,64.77
4656,2023-01-03,97.56,380.82,65.09
4657,2023-01-04,98.1,383.76,65.23
4658,2023-01-05,98.02,379.38,64.8
4659,2023-01-06,99.09,388.08,65.03
4660,2023-01-09,99.34,387.86,66.42
4661,2023-01-10,98.96,390.58,66.22
4662,2023-01-11,99.57,395.52,66.6
4663,2023-01-12,100.29,396.96,66.88
4664,2023-01-13,99.92,398.5,67.46
4665,2023-01-17,99.74,397.77,67.71
4666,2023-01-18,100.73,391.49,68.18
4667,2023-01-19,100.5,388.64,67.18
4668,2023-01-20,100.09,395.88,67.16
4669,2023-01-23,99.84,400.63,67.62
4670,2023-01-24,100.28,400.2,67.57
4671,2023-01-25,100.4,400.35,67.61
4672,2023-01-26,100.23,404.75,68.03
4673,2023-01-27,100.08,405.68,68.27
4674,2023-01-30,99.81,400.59,68.13
4675,2023-01-31,100.22,406.48,67.82
4676,2023-02-01,100.68,410.8,68.33
4677,2023-02-02,100.79,416.78,68.88
4678,2023-02-03,99.82,412.35,68.46
4679,2023-02-06,99.27,409.83,67.65
4680,2023-02-07,99.1,415.19,67.47
4681,2023-02-08,99.24,410.65,67.98
4682,2023-02-09,98.85,407.09,68.21
4683,2023-02-10,98.42,408.04,67.48
4684,2023-02-13,98.72,412.83,67.63
4685,2023-02-14,98.37,412.64,67.92
4686,2023-02-15,98.18,413.98,67.35
4687,2023-02-16,97.77,408.28,67.22
4688,2023-02-17,98.0,407.26,66.84
4689,2023-02-21,97.08,399.09,66.59
4690,2023-02-22,97.34,398.54,66.38
4691,2023-02-23,97.69,400.66,66.45
4692,2023-02-24,97.13,396.38,65.71
4693,2023-02-27,97.32,397.73,66.2
4694,2023-02-28,97.31,396.26,65.96
4695,2023-03-01,96.52,394.74,66.04
4696,2023-03-02,96.32,397.81,65.64
4697,2023-03-03,97.08,404.19,66.27
4698,2023-03-06,96.84,404.47,66.71
4699,2023-03-07,96.71,398.27,66.5
4700,2023-03-08,96.61,398.92,65.97
4701,2023-03-09,96.96,391.56,66.1
4702,2023-03-10,98.09,385.91,65.5
4703,2023-03-13,98.87,385.36,65.48
4704,2023-03-14,98.29,391.73,65.51
4705,2023-03-15,99.27,389.28,64.87
4706,2023-03-16,98.88,396.11,65.25
4707,2023-03-17,99.5,389.99,65.37
4708,2023-03-20,99.1,393.74,65.77
4709,2023-03-21,98.8,398.91,66.0
4710,2023-03-22,99.75,392.11,66.26
4711,2023-03-23,99.99,393.17,66.64
4712,2023-03-24,100.16,395.75,65.94
4713,2023-03-27,99.08,396.49,66.26
4714,2023-03-28,98.93,395.6,66.16
4715,2023-03-29,99.05,401.35,66.48
4716,2023-03-30,99.16,403.7,66.9
4717,2023-03-31,99.64,409.39,67.13
4718,2023-04-03,99.82,410.95,67.52
4719,2023-04-04,100.19,408.67,67.7
4720,2023-04-05,100.53,407.6,67.74
4721,2023-04-06,100.44,409.19,67.41
4722,2023-04-11,99.81,409.72,67.58
4723,2023-04-12,99.93,408.05,67.84
4724,2023-04-13,99.89,413.47,68.02
